http://172.20.10.3:8080,15.174150466918945,9.943008422851562,39.95323181152344,72.22452444342811,4738.253082421892
http://172.20.10.3:8080,14.562485218048096,10.904550552368164,32.048940658569336,110.80449590166268,2677.633510310576
http://localhost:8080,1.2819838523864746,1.1415481567382812,6.178379058837891,4717.036075724896,19832.237240759823
http://localhost:8080,1.2736773490905762,1.142263412475586,6.008386611938477,4057.799982565853,21737.533725955764
http://localhost:8080,2.352135181427002,1.4922618865966797,11.370420455932617,2932.104310010417,12873.430203370532
http://192.168.100.243:8080,7.961914539337158,4.20069694519043,28.000354766845703,88.16995915274136,70.27026742489475
http://192.168.100.243:8080,7.609860897064209,4.000663757324219,135.50806045532227,76.4146399224742,70.04086886234559
http://192.168.100.243:8080,13.011999130249023,5.135774612426758,37.999629974365234,86.7877764538649,71.3958882637594
http://192.168.100.243:8080,8.448584079742432,4.985570907592773,27.195215225219727,87.37933337910866,70.1319366802694
http://10.85.198.182:8080,106.5585732460022,17.53711700439453,1052.720069885254,26.168452940332706,38.40949861837088
http://10.85.198.182:8080,60.085856914520264,17.646074295043945,635.2105140686035,26.9255803691698,33.73634733575614
http://10.0.9.101:8080,59.08179998397827,16.99686050415039,409.75117683410645,3.8285634854653994,3.0458810140024033
http://10.0.9.101:8080,33.241893000035816,6.529199999931734,211.42890000010084,5.144361048902128,20.02405959385158
http://10.0.9.101:8080,84.76927551020003,7.195499999852473,677.8647999999521,87.7366729166719,6.260960831990161,9.98550968058824
http://10.0.9.101:8080,37.0788080000284,4.58070000013322,443.63300000031813,44.32633838381882,8.353051981283661,25.56405756542832
http://10.0.9.101:8080,23.575153999954637,6.3277999997808365,243.32850000064354,21.28447979804251,7.782747996759818,19.7446663960469
